"urn:cts:greekLit:tlg0013.tlg005:81","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:200","reference","analysis of the fragmentation of the functions of Eos, here, Aphrodite’s (other and goddesses’) being called Dios thugatēr and fulfilling inherited functions of Eos"
"urn:cts:greekLit:tlg0013.tlg005:191","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:200","reference","analysis of the fragmentation of the functions of Eos, here, Aphrodite’s (other and goddesses’) being called Dios thugatēr and fulfilling inherited functions of Eos"
"urn:cts:greekLit:tlg0013.tlg005:107","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:200","reference","analysis of the fragmentation of the functions of Eos, here, Aphrodite’s (other and goddesses’) being called Dios thugatēr and fulfilling inherited functions of Eos"
"urn:cts:greekLit:tlg0013.tlg005:196-197","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:119","reference","comparison of Anchises with Achilles and Demophon – he wins immortality neither for his kleos nor timē, but for the continuation of his progeny"
"urn:cts:greekLit:tlg0013.tlg005:196-197","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:268-269","quoted and translated, reference","analysis of the Aeneas tradition present in the Iliad and here especially Poseidon’s prophecy of Aeneas’ descendants as ruling in the Troad and the god’s cult affinity with the Aeneadae"
"urn:cts:greekLit:tlg0013.tlg005:202-203","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:192-193","quoting and translating 203, reference","comparison of Ganymedes’ abduction and immortalization (in this passage and in Theognis 1345-1348) with Phaethon, in the context of analyzing heroic preservation involving abduction"
"urn:cts:greekLit:tlg0013.tlg005:202-203","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:197","reference","analysis of the divine motive for abduction by Eos as both preservative and sexual (and 203 as the same verse as used when Eos abducts Kleitos in O.15.251)"
"urn:cts:greekLit:tlg0013.tlg005:202-203","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:210","reference","analysis of the stylization of immortalization in Epos, with xanthos ‘blond’ as applied to heroes that have been immortalized (here, of Ganymedes)"
"urn:cts:greekLit:tlg0013.tlg005:202-238","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:197","reference","analysis of the divine motive for abduction by Eos as both preservative and sexual"
"urn:cts:greekLit:tlg0013.tlg005:204-206","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:193","reference","comparison of Ganymedes’ abduction and immortalization (in this passage and in Theognis 1345-1348) with Phaethon, in the context of analyzing heroic preservation involving abduction"
"urn:cts:greekLit:tlg0013.tlg005:208","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:194","quoted and translated","analysis of the role of gusts of wind in abduction and immortalization of heroes"
"urn:cts:greekLit:tlg0013.tlg005:214","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:193","quoted and translated","comparison of Ganymedes’ abduction and immortalization (in this passage and in Theognis 1345-1348) with Phaethon, in the context of analyzing heroic preservation involving abduction"
"urn:cts:greekLit:tlg0013.tlg005:214","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:197","reference","comment on hēbē in the context of immortalization (Eos’ failure to ask for it for Tithonos and Aphrodite’s “correct” wording for the concept of preservation)"
"urn:cts:greekLit:tlg0013.tlg005:218-238","urn:cts:dmk:GregoryNagy.TheBestOfTheAchaeans:197","references","comment on hēbē in the context of immortalization (Eos’ failure to ask for it for Tithonos and Aphrodite’s “correct” wording for the concept of preservation)"
